Date,Load,Coal,Gas,Hydro,Wind,Solar
8/15/19 22:00,5099,2433,1322,101,1243,0
8/15/19 23:00,4698,2183,876,107,1532,0
8/16/19 0:00,4375,2165,657,56,1497,0
8/16/19 1:00,4085,2101,581,0,1403,0
8/16/19 2:00,3848,2009,526,0,1313,0
8/16/19 3:00,3673,1998,503,0,1172,0
8/16/19 4:00,3592,1989,466,0,1136,1
8/16/19 5:00,3660,1982,493,0,1185,0
8/16/19 6:00,3646,1995,522,0,1129,0
8/16/19 7:00,3820,2015,567,0,1225,13
8/16/19 8:00,3957,2144,752,0,899,162
8/16/19 9:00,4416,2735,978,0,388,315
8/16/19 10:00,4647,2768,994,44,494,347
8/16/19 11:00,4753,2798,1281,43,259,372
8/16/19 12:00,5007,2996,1486,44,110,371
8/16/19 13:00,5350,3105,1705,42,158,340
8/16/19 14:00,5620,3094,1832,44,326,324
8/16/19 15:00,5716,3064,1820,41,570,221
8/16/19 16:00,5855,3051,1765,79,760,200
8/16/19 17:00,5992,3046,1630,117,1009,190
8/16/19 18:00,6007,3076,1652,131,1044,104
8/16/19 19:00,6071,3073,1725,111,1080,82
8/16/19 20:00,5720,2860,1551,113,1188,8
8/16/19 21:00,5541,2675,1171,110,1585,0
8/16/19 22:00,4801,2445,896,116,1343,1
8/16/19 23:00,4351,2741,936,88,586,0
8/17/19 0:00,4327,2650,798,0,878,1
8/17/19 1:00,3899,2250,629,0,1020,0
8/17/19 2:00,3655,1969,512,0,1174,0
8/17/19 3:00,3452,1891,465,0,1096,0
8/17/19 4:00,3284,1875,437,0,972,0
8/17/19 5:00,3199,1876,435,0,888,0
8/17/19 6:00,3272,1867,456,0,949,0
8/17/19 7:00,3335,1877,451,0,993,14
8/17/19 8:00,3350,1867,369,9,922,183
8/17/19 9:00,3554,1916,407,41,839,351
8/17/19 10:00,3900,2317,734,46,433,370
8/17/19 11:00,4319,2738,885,46,272,378
8/17/19 12:00,4653,2944,1105,44,201,359
8/17/19 13:00,4912,3007,1186,42,341,336
8/17/19 14:00,5034,2938,1098,41,653,304
8/17/19 15:00,5112,2811,1042,44,892,323
8/17/19 16:00,5292,2664,1200,36,1090,302
8/17/19 17:00,5279,2612,1154,32,1179,302
8/17/19 18:00,5125,2768,1493,63,531,270
8/17/19 19:00,5190,2779,1231,112,951,117
8/17/19 20:00,4580,2502,1079,104,876,19
8/17/19 21:00,4524,2492,1163,102,767,0
8/17/19 22:00,4204,2234,1033,119,818,0
8/17/19 23:00,3885,2090,682,126,987,0
8/18/19 0:00,3545,1988,767,0,790,0
8/18/19 1:00,3241,1924,909,0,408,0
8/18/19 2:00,3048,1845,575,0,628,0
8/18/19 3:00,3040,1817,506,0,717,0
8/18/19 4:00,3082,1818,495,0,769,0
8/18/19 5:00,3086,1815,495,0,776,0
8/18/19 6:00,3115,1821,514,0,780,0
8/18/19 7:00,2998,1820,535,20,616,7
8/18/19 8:00,3230,1994,644,21,432,139
8/18/19 9:00,3524,2306,692,21,223,282
8/18/19 10:00,3690,2330,773,30,211,346
8/18/19 11:00,3816,2321,822,48,259,366
8/18/19 12:00,4038,2333,857,45,416,387
8/18/19 13:00,4400,2349,963,42,657,389
8/18/19 14:00,4728,2395,1025,41,887,380
8/18/19 15:00,5320,2644,1289,44,967,376
8/18/19 16:00,5751,2969,1347,85,976,374
8/18/19 17:00,6067,3032,1590,116,960,369
8/18/19 18:00,6224,2980,1621,121,1187,315
8/18/19 19:00,6233,2708,1673,113,1573,166
8/18/19 20:00,5959,2544,1528,106,1766,15
8/18/19 21:00,5800,2417,1360,106,1917,0
8/18/19 22:00,5367,2323,1068,108,1868,0
8/18/19 23:00,4813,2138,813,0,1861,1
8/19/19 0:00,4275,1961,610,0,1704,0
8/19/19 1:00,4020,1891,550,0,1579,0
8/19/19 2:00,3795,1860,530,0,1405,0
8/19/19 3:00,3588,1847,455,0,1285,1
8/19/19 4:00,3482,1841,471,0,1170,0
8/19/19 5:00,3494,1845,481,0,1168,0
8/19/19 6:00,3602,2031,514,0,1057,0
8/19/19 7:00,3773,2146,762,18,836,11
8/19/19 8:00,3868,2193,906,22,607,140
8/19/19 9:00,4158,2355,1027,19,448,309
8/19/19 10:00,4610,2622,1322,35,282,349
8/19/19 11:00,5091,2787,1690,34,233,347
8/19/19 12:00,5552,2940,2015,39,199,359
8/19/19 13:00,5881,3016,2364,42,118,341
8/19/19 14:00,6114,3027,2646,40,79,322
8/19/19 15:00,6398,3102,2860,42,89,305
8/19/19 16:00,6701,3141,3013,105,157,285
8/19/19 17:00,6764,3176,2961,116,227,284
8/19/19 18:00,6671,3170,2896,116,273,216
8/19/19 19:00,6432,3175,2761,119,260,117
8/19/19 20:00,6213,2978,2378,119,730,8
8/19/19 21:00,5882,2624,1991,119,1148,0
8/19/19 22:00,5448,2465,1610,104,1269,0
8/19/19 23:00,4919,2432,1059,68,1358,2
8/20/19 0:00,4452,2399,925,19,1109,0
8/20/19 1:00,3974,2168,878,0,928,0
8/20/19 2:00,3624,2112,840,0,672,0
8/20/19 3:00,3455,2129,824,0,502,0
8/20/19 4:00,3284,2160,826,0,298,0
8/20/19 5:00,3297,2158,807,0,332,0
8/20/19 6:00,3453,2052,788,0,613,0
8/20/19 7:00,3794,2131,953,0,698,12
8/20/19 8:00,4147,2335,1048,0,625,139
8/20/19 9:00,4312,2513,1218,40,281,260
8/20/19 10:00,4663,2665,1504,40,157,297
8/20/19 11:00,5128,2853,1753,40,112,370
8/20/19 12:00,5533,2982,1992,44,142,373
8/20/19 13:00,5812,3016,2112,47,282,355
8/20/19 14:00,6254,3031,2400,125,345,353
8/20/19 15:00,6591,3068,2649,125,404,345
8/20/19 16:00,6862,3066,2851,124,493,328
8/20/19 17:00,7199,3062,2725,130,958,324
8/20/19 18:00,7473,3055,2839,119,1260,200
8/20/19 19:00,6896,3023,2272,123,1397,81
8/20/19 20:00,6493,2873,1994,110,1510,6
8/20/19 21:00,6152,2727,1765,78,1582,0
8/20/19 22:00,5663,2422,1437,19,1785,0
8/20/19 23:00,4879,2204,1228,22,1425,0
8/21/19 0:00,4419,2275,1150,0,994,0
8/21/19 1:00,4044,2076,736,0,1232,0
8/21/19 2:00,3727,2027,909,0,791,0
8/21/19 3:00,3742,1980,654,0,1108,0
8/21/19 4:00,3641,1913,619,0,1109,0
8/21/19 5:00,3564,1947,743,0,874,0
8/21/19 6:00,3816,2012,1044,0,760,0
8/21/19 7:00,4168,2341,1314,0,508,5
8/21/19 8:00,4609,2506,1650,31,297,125
8/21/19 9:00,4855,2527,1800,34,221,273
8/21/19 10:00,4990,2495,1710,47,399,339
8/21/19 11:00,5220,2613,1828,48,373,358
8/21/19 12:00,5418,2858,1944,130,124,362
8/21/19 13:00,5467,2939,2044,124,43,317
8/21/19 14:00,5711,2939,2322,124,99,227
8/21/19 15:00,5769,2928,2400,138,193,110
8/21/19 16:00,5791,2955,2426,132,198,80
8/21/19 17:00,5772,2935,2206,120,451,60
8/21/19 18:00,5744,2862,2199,118,527,38
8/21/19 19:00,5568,2883,2022,73,562,28
8/21/19 20:00,5148,2635,1766,33,707,7
8/21/19 21:00,5018,2555,1745,31,687,0
8/21/19 22:00,4765,2462,1413,24,866,0
8/21/19 23:00,4187,2118,1091,22,956,0
8/22/19 0:00,4102,1980,837,0,1285,0
8/22/19 1:00,3755,1894,745,0,1116,0
8/22/19 2:00,3448,1950,694,0,804,0
8/22/19 3:00,3319,1978,633,0,708,0
8/22/19 4:00,3116,2039,765,0,312,0
8/22/19 5:00,3028,2030,735,0,263,0
8/22/19 6:00,3110,2038,667,0,405,0
8/22/19 7:00,3435,2184,833,0,412,6
8/22/19 8:00,3828,2433,888,0,364,143
8/22/19 9:00,4116,2493,941,0,364,318
8/22/19 10:00,4334,2437,898,23,603,373
8/22/19 11:00,4797,2277,813,32,1290,385
8/22/19 12:00,4947,2161,834,42,1526,384
8/22/19 13:00,5241,2195,853,40,1777,376
8/22/19 14:00,5499,2191,886,42,2008,372
8/22/19 15:00,5604,2219,1024,41,2045,275
8/22/19 16:00,5762,2487,1123,51,1906,195
8/22/19 17:00,5766,2696,1271,153,1521,125
8/22/19 18:00,5875,3048,1368,72,1315,72
8/22/19 19:00,5604,2854,1215,94,1408,33
8/22/19 20:00,5151,2493,1141,123,1391,3
8/22/19 21:00,5045,2197,1153,166,1529,0
8/22/19 22:00,4759,2379,1079,87,1214,0
8/22/19 23:00,4116,2169,875,21,1051,0
8/23/19 0:00,3520,1986,753,20,761,0
8/23/19 1:00,3398,1905,703,0,790,0
8/23/19 2:00,3440,1899,549,0,991,1
8/23/19 3:00,3402,1893,536,0,973,0
8/23/19 4:00,3465,1848,524,0,1093,0
8/23/19 5:00,3436,1856,530,0,1050,0
8/23/19 6:00,3520,1916,575,0,1029,0
8/23/19 7:00,3876,1983,658,4,1224,7
8/23/19 8:00,4040,2050,672,21,1179,118
8/23/19 9:00,4245,2223,912,23,883,204
8/23/19 10:00,4665,2311,985,37,1069,263
8/23/19 11:00,4841,2341,982,38,1212,268
8/23/19 12:00,5052,2586,1180,44,939,303
8/23/19 13:00,5286,2575,1378,50,968,315
8/23/19 14:00,5347,2570,1454,50,1074,199
8/23/19 15:00,5595,2693,1423,124,1145,210
8/23/19 16:00,5673,2860,1447,128,1087,151
8/23/19 17:00,5575,3068,1146,126,1125,110
8/23/19 18:00,5474,3058,1305,129,851,131
8/23/19 19:00,5430,2750,1426,143,1038,73
8/23/19 20:00,5439,2407,1232,138,1654,8
8/23/19 21:00,5265,2235,1016,142,1872,0
8/23/19 22:00,5079,2168,1032,139,1739,1
8/23/19 23:00,4335,2019,647,48,1621,0
8/24/19 0:00,3885,1939,603,0,1343,0
8/24/19 1:00,3630,1901,538,0,1191,0
8/24/19 2:00,3597,1900,523,0,1174,0
8/24/19 3:00,3586,1906,514,0,1166,0
8/24/19 4:00,3326,1880,502,0,944,0
8/24/19 5:00,3213,1877,501,0,835,0
8/24/19 6:00,3346,1877,512,0,957,0
8/24/19 7:00,3472,1880,513,0,1075,4
8/24/19 8:00,3536,1877,524,0,987,148
8/24/19 9:00,3751,1880,595,0,950,326
8/24/19 10:00,3898,2170,668,34,643,383
8/24/19 11:00,4171,2481,875,38,395,382
8/24/19 12:00,4385,2593,1156,37,266,333
8/24/19 13:00,4559,2655,1402,36,204,262
8/24/19 14:00,4638,2636,1491,40,220,251
8/24/19 15:00,4768,2646,1480,45,324,273
8/24/19 16:00,4998,2754,1563,38,349,294
8/24/19 17:00,5213,2847,1757,62,277,270
8/24/19 18:00,5397,2972,1794,125,278,228
8/24/19 19:00,5219,2822,1792,138,385,82
8/24/19 20:00,5021,2716,1645,126,527,7
8/24/19 21:00,4942,2533,1499,153,757,0
8/24/19 22:00,4689,2361,1270,158,900,0
8/24/19 23:00,4161,2038,921,141,1061,0
8/25/19 0:00,3837,1975,660,70,1132,0
8/25/19 1:00,3640,1916,593,0,1131,0
8/25/19 2:00,3498,1881,541,0,1076,0
8/25/19 3:00,3402,1875,516,0,1011,0
8/25/19 4:00,3408,1882,507,0,1019,0
8/25/19 5:00,3363,1883,510,0,970,0
8/25/19 6:00,3130,1836,506,0,788,0
8/25/19 7:00,3168,1818,492,0,853,5
8/25/19 8:00,3280,1817,555,0,800,108
8/25/19 9:00,3523,1834,604,0,806,279
8/25/19 10:00,3790,1970,739,39,711,331
8/25/19 11:00,4313,2259,888,38,739,389
8/25/19 12:00,4849,2483,1137,38,818,373
8/25/19 13:00,5123,2498,1321,41,886,377
8/25/19 14:00,5249,2675,1630,36,548,360
8/25/19 15:00,5664,2907,1992,48,361,356
8/25/19 16:00,5925,2921,2286,49,328,341
8/25/19 17:00,6207,2928,2519,100,345,315
8/25/19 18:00,6443,3020,2698,130,320,275
8/25/19 19:00,6299,3034,2764,135,224,142
8/25/19 20:00,5998,2969,2541,126,354,8
8/25/19 21:00,5735,2881,2190,154,510,0
8/25/19 22:00,5265,2692,1807,148,618,0
8/25/19 23:00,4747,2332,1217,140,1058,0
8/26/19 0:00,4177,2087,878,107,1105,0
8/26/19 1:00,3575,1926,637,0,1012,0
8/26/19 2:00,3466,1923,605,0,938,0
8/26/19 3:00,3590,1906,584,0,1100,0
8/26/19 4:00,3589,1876,552,0,1160,1
8/26/19 5:00,3630,1870,556,0,1204,0
8/26/19 6:00,3742,1886,592,0,1264,0
8/26/19 7:00,3939,1912,638,0,1386,3
8/26/19 8:00,4004,1913,626,0,1308,157
8/26/19 9:00,4226,1919,655,0,1312,340
8/26/19 10:00,4425,1941,676,0,1426,382
8/26/19 11:00,4480,1961,707,44,1381,387
8/26/19 12:00,4580,2036,829,42,1296,377
8/26/19 13:00,4705,2155,989,44,1139,378
8/26/19 14:00,5129,2690,1203,43,812,381
8/26/19 15:00,5433,3026,1463,46,524,374
8/26/19 16:00,5674,3066,1773,122,367,346
8/26/19 17:00,5929,3085,2089,130,311,314
8/26/19 18:00,6030,3091,2227,118,353,241
8/26/19 19:00,5868,3091,2087,110,490,90
8/26/19 20:00,5622,3062,1759,114,680,7
8/26/19 21:00,5280,2978,1360,112,830,0
8/26/19 22:00,4803,2719,1162,90,832,0
8/26/19 23:00,4144,2344,983,35,782,0
8/27/19 0:00,3531,1818,918,27,768,0
8/27/19 1:00,3269,1748,921,0,600,0
8/27/19 2:00,3073,1718,881,0,474,0
8/27/19 3:00,2977,1696,756,0,525,0
8/27/19 4:00,3106,1703,716,0,687,0
8/27/19 5:00,3164,1687,772,0,705,0
8/27/19 6:00,3225,1776,822,0,627,0
8/27/19 7:00,3549,1885,940,0,722,2
8/27/19 8:00,3695,1866,961,19,782,67
8/27/19 9:00,3857,1880,790,29,969,189
8/27/19 10:00,4130,1915,735,37,1223,220
8/27/19 11:00,4443,1917,766,45,1476,239
8/27/19 12:00,4254,1937,854,45,1144,274
8/27/19 13:00,4421,2055,942,48,1050,326
8/27/19 14:00,4516,2350,958,47,833,328
8/27/19 15:00,4833,2628,1214,44,597,350
8/27/19 16:00,5098,2690,1625,41,398,344
8/27/19 17:00,5329,2764,1857,72,317,319
8/27/19 18:00,5466,2778,1976,108,392,212
8/27/19 19:00,5299,2701,1760,113,647,78
8/27/19 20:00,5032,2658,1624,110,638,2
8/27/19 21:00,4920,2665,1664,114,477,0
8/27/19 22:00,4567,2613,1481,109,364,0
8/27/19 23:00,3830,2442,1049,86,253,0
8/28/19 0:00,3287,2240,834,0,213,0
8/28/19 1:00,3095,2079,823,0,193,0
8/28/19 2:00,2868,1877,754,0,237,0
8/28/19 3:00,2861,1814,711,0,336,0
8/28/19 4:00,2900,1836,681,0,383,0
8/28/19 5:00,2882,1844,685,0,353,0
8/28/19 6:00,2948,1860,767,0,321,0
8/28/19 7:00,3102,1985,800,17,298,2
8/28/19 8:00,3400,2100,902,19,264,115
8/28/19 9:00,3723,2129,977,20,295,302
8/28/19 10:00,3911,2067,1092,31,346,375
8/28/19 11:00,4245,2256,1146,45,417,381
8/28/19 12:00,4483,2445,1230,47,385,376
8/28/19 13:00,4824,2854,1296,40,267,367
8/28/19 14:00,5134,3052,1546,39,125,372
8/28/19 15:00,5537,3090,1975,33,75,364
8/28/19 16:00,5964,3119,2282,94,97,372
8/28/19 17:00,6259,3123,2450,122,201,363
8/28/19 18:00,6463,3132,2692,117,204,318
8/28/19 19:00,6340,3135,2772,110,186,137
8/28/19 20:00,6142,3129,2502,104,403,4
8/28/19 21:00,5742,2985,1634,42,1081,0
8/28/19 22:00,5022,2616,906,98,1402,0
8/28/19 23:00,4228,2144,694,66,1324,0
8/29/19 0:00,3853,1956,570,0,1327,0
8/29/19 1:00,3611,1865,533,0,1213,0
8/29/19 2:00,3533,1831,503,0,1199,0
8/29/19 3:00,3432,1833,491,0,1108,0
8/29/19 4:00,3325,1834,474,0,1017,0
8/29/19 5:00,3271,1853,471,0,947,0
8/29/19 6:00,3355,1856,583,0,916,0
8/29/19 7:00,3585,1855,745,39,943,3
8/29/19 8:00,3752,1863,681,41,1025,142
8/29/19 9:00,3906,1923,900,37,727,319
8/29/19 10:00,4284,2218,1058,37,608,363
8/29/19 11:00,4638,2369,1167,43,702,357
8/29/19 12:00,4977,2616,1278,41,681,361
8/29/19 13:00,5409,2711,1523,44,776,355
8/29/19 14:00,5786,2752,1564,42,1093,335
8/29/19 15:00,5896,2808,1580,42,1152,314
8/29/19 16:00,5871,2815,1650,41,1155,210
8/29/19 17:00,5791,2845,1768,40,957,181
8/29/19 18:00,5807,2863,1758,109,919,158
8/29/19 19:00,5763,2846,1725,114,992,86
8/29/19 20:00,5693,2775,1396,74,1446,2
8/29/19 21:00,5416,2553,1273,33,1557,0
8/29/19 22:00,4963,2542,1341,33,1047,0
8/29/19 23:00,4341,2554,1186,36,565,0
8/30/19 0:00,3870,2419,1131,35,285,0
8/30/19 1:00,3471,2137,1107,33,194,0
8/30/19 2:00,3277,2084,1005,0,188,0
8/30/19 3:00,3149,1950,926,0,273,0
8/30/19 4:00,3131,1897,935,0,299,0
8/30/19 5:00,3085,1895,835,19,336,0
8/30/19 6:00,3319,1928,864,21,506,0
8/30/19 7:00,3699,2109,996,21,572,1
8/30/19 8:00,3972,2278,1050,20,508,116
8/30/19 9:00,4125,2604,1031,30,264,196
8/30/19 10:00,4484,2772,1161,42,207,302
8/30/19 11:00,4743,2801,1324,92,170,356
8/30/19 12:00,4932,2821,1384,118,246,363
8/30/19 13:00,5158,2830,1539,140,289,360
8/30/19 14:00,5394,2908,1620,129,379,358
8/30/19 15:00,5463,2891,1554,125,549,344
8/30/19 16:00,5622,2869,1546,133,731,343
8/30/19 17:00,5847,2867,1533,129,1062,256
8/30/19 18:00,5935,2691,1490,118,1457,179
8/30/19 19:00,5534,2338,1432,44,1638,82
8/30/19 20:00,5012,2351,1376,94,1188,3
8/30/19 21:00,4966,2186,1351,43,1386,0
8/30/19 22:00,4835,2063,982,0,1790,0
8/30/19 23:00,4169,1966,949,0,1254,0
8/31/19 0:00,3911,1911,892,0,1108,0
8/31/19 1:00,3558,1826,970,0,762,0
8/31/19 2:00,3422,1810,821,0,791,0
8/31/19 3:00,3265,1796,792,0,677,0
8/31/19 4:00,3052,1799,876,0,377,0
8/31/19 5:00,2974,1832,815,0,327,0
8/31/19 6:00,3016,1833,910,0,273,0
8/31/19 7:00,3095,1880,973,0,240,2
8/31/19 8:00,3097,1923,920,22,175,57
8/31/19 9:00,3240,1943,1001,36,97,163
8/31/19 10:00,3690,1782,1408,102,114,284
8/31/19 11:00,4219,1977,1635,96,150,361
8/31/19 12:00,4610,2018,2001,102,119,370
8/31/19 13:00,4951,2069,2286,113,118,365
8/31/19 14:00,5187,2094,2489,112,133,359
8/31/19 15:00,5382,2156,2614,111,159,342
8/31/19 16:00,5690,2257,2642,113,388,290
8/31/19 17:00,5817,2278,2638,116,501,284
8/31/19 18:00,5734,2333,2410,86,681,224
8/31/19 19:00,5642,2353,2243,40,917,89
8/31/19 20:00,5349,2265,1815,38,1228,3
8/31/19 21:00,5142,2108,1385,41,1608,0
8/31/19 22:00,4900,1966,1130,40,1763,1
8/31/19 23:00,4541,1876,855,0,1810,0
9/1/19 0:00,4267,1857,733,0,1677,0
9/1/19 1:00,3934,1828,698,0,1408,0
9/1/19 2:00,3792,1819,664,0,1309,0
9/1/19 3:00,3650,1835,636,0,1179,0
9/1/19 4:00,3440,1824,601,0,1015,0
9/1/19 5:00,3416,1813,594,0,1009,0
9/1/19 6:00,3517,1815,588,0,1114,0
9/1/19 7:00,3541,1815,580,0,1142,4
9/1/19 8:00,3423,1794,514,1,997,117
9/1/19 9:00,3676,1812,539,31,974,320
9/1/19 10:00,3958,1891,806,34,863,364
9/1/19 11:00,4321,2115,980,35,824,367
9/1/19 12:00,4868,2499,1265,36,709,359
9/1/19 13:00,5316,2634,1815,36,475,356
9/1/19 14:00,5704,2701,2205,98,363,337
9/1/19 15:00,5902,2716,2323,113,424,326
9/1/19 16:00,6083,2798,2497,120,385,283
9/1/19 17:00,6241,2855,2501,120,485,280
9/1/19 18:00,6228,2870,2390,117,671,180
9/1/19 19:00,6103,2752,2047,93,1151,60
9/1/19 20:00,5668,2511,1746,39,1369,3
9/1/19 21:00,5551,2384,1750,38,1379,0
9/1/19 22:00,5185,2348,1493,41,1303,0
9/1/19 23:00,4616,2027,1092,42,1455,0
9/2/19 0:00,4349,1979,1026,21,1323,0
9/2/19 1:00,3849,1960,889,0,1000,0
9/2/19 2:00,3612,1961,677,0,974,0
9/2/19 3:00,3489,1829,602,0,1057,1
9/2/19 4:00,3384,1807,575,0,1002,0
9/2/19 5:00,3327,1850,644,0,833,0
9/2/19 6:00,3243,1989,697,0,557,0
9/2/19 7:00,3144,1978,721,27,416,2
9/2/19 8:00,3029,1935,604,19,357,114
9/2/19 9:00,3175,1948,691,22,231,283
9/2/19 10:00,3700,2264,960,33,146,297
9/2/19 11:00,4205,2303,1176,38,352,336
9/2/19 12:00,4785,2542,1359,37,500,347
9/2/19 13:00,5390,2685,1728,37,596,344
9/2/19 14:00,5771,2770,2158,59,446,338
9/2/19 15:00,6130,2778,2474,121,415,342
9/2/19 16:00,6276,2823,2741,116,243,353
9/2/19 17:00,6507,2842,3051,123,157,334
9/2/19 18:00,6451,2854,3082,121,125,269
9/2/19 19:00,6393,2871,2964,123,338,97
9/2/19 20:00,5970,2878,2393,115,580,4
9/2/19 21:00,6042,2887,1694,66,1395,0
9/2/19 22:00,5545,2527,1142,66,1810,0
9/2/19 23:00,4853,2093,822,95,1843,0
9/3/19 0:00,4513,1938,768,1,1806,0
9/3/19 1:00,3558,1826,970,0,762,0
9/3/19 2:00,3422,1810,821,0,791,0
9/3/19 3:00,3265,1796,792,0,677,0
9/3/19 4:00,3052,1799,876,0,377,0
9/3/19 5:00,2974,1832,815,0,327,0
9/3/19 6:00,3016,1833,910,0,273,0
9/3/19 7:00,3095,1880,973,0,240,2
9/3/19 8:00,3097,1923,920,22,175,57
9/3/19 9:00,3240,1943,1001,36,97,163
9/3/19 10:00,3690,1782,1408,102,114,284
9/3/19 11:00,4219,1977,1635,96,150,361
9/3/19 12:00,4610,2018,2001,102,119,370
9/3/19 13:00,4951,2069,2286,113,118,365
9/3/19 14:00,5187,2094,2489,112,133,359
9/3/19 15:00,5382,2156,2614,111,159,342
9/3/19 16:00,5690,2257,2642,113,388,290
9/3/19 17:00,5817,2278,2638,116,501,284
9/3/19 18:00,5734,2333,2410,86,681,224
9/3/19 19:00,5642,2353,2243,40,917,89
9/3/19 20:00,5349,2265,1815,38,1228,3
9/3/19 21:00,5142,2108,1385,41,1608,0
9/3/19 22:00,4900,1966,1130,40,1763,1
9/3/19 23:00,4541,1876,855,0,1810,0
